game_date,game_pk,bp_batters_faced,bp_strikeouts,bp_walks,bp_swings,bp_whiffs,bp_pitches,team,bp_K_pct,bp_BB_pct,bp_whiff_pct
2025-07-20,777067,18,2,1,33,3,62,SEA,0.1111111111111111,0.05555555555555555,0.09090909090909091
2025-07-21,777050,12,3,1,16,1,48,SEA,0.25,0.08333333333333333,0.0625
2025-07-22,777035,12,3,3,20,4,55,SEA,0.25,0.25,0.2
2025-07-23,777024,21,5,2,36,13,78,SEA,0.23809523809523808,0.09523809523809523,0.3611111111111111
2025-07-24,777018,18,4,1,37,10,68,SEA,0.2222222222222222,0.05555555555555555,0.2702702702702703
2025-07-25,777006,13,5,1,31,8,61,SEA,0.38461538461538464,0.07692307692307693,0.25806451612903225
2025-07-26,776995,10,1,0,15,2,26,SEA,0.1,0.0,0.13333333333333333
2025-07-27,776977,10,2,1,22,4,47,SEA,0.2,0.1,0.18181818181818182
2025-07-28,776957,9,1,2,16,2,36,SEA,0.1111111111111111,0.2222222222222222,0.125
2025-07-29,776944,12,1,1,15,1,37,SEA,0.08333333333333333,0.08333333333333333,0.06666666666666667
2025-07-30,776930,6,3,0,13,2,25,SEA,0.5,0.0,0.15384615384615385
2025-07-31,776923,10,3,0,17,4,36,SEA,0.3,0.0,0.23529411764705882
2025-08-01,776908,10,3,0,18,5,31,SEA,0.3,0.0,0.2777777777777778
2025-08-02,776897,27,4,1,47,11,102,SEA,0.14814814814814814,0.037037037037037035,0.23404255319148937
2025-08-03,776883,13,4,1,26,3,54,SEA,0.3076923076923077,0.07692307692307693,0.11538461538461539
2025-08-05,776857,11,1,2,35,7,58,SEA,0.09090909090909091,0.18181818181818182,0.2
2025-08-06,776841,15,5,2,31,7,60,SEA,0.3333333333333333,0.13333333333333333,0.22580645161290322
2025-08-07,776830,26,6,0,46,14,97,SEA,0.23076923076923078,0.0,0.30434782608695654
2025-08-08,776824,6,3,0,10,2,28,SEA,0.5,0.0,0.2
2025-08-09,776805,14,5,1,20,11,49,SEA,0.35714285714285715,0.07142857142857142,0.55
2025-08-10,776791,11,3,1,29,7,54,SEA,0.2727272727272727,0.09090909090909091,0.2413793103448276
2025-08-12,776776,9,2,1,16,5,30,SEA,0.2222222222222222,0.1111111111111111,0.3125
2025-08-13,776761,12,3,0,22,8,38,SEA,0.25,0.0,0.36363636363636365
2025-08-14,776750,17,3,3,23,3,59,SEA,0.17647058823529413,0.17647058823529413,0.13043478260869565
2025-08-15,776736,18,7,0,32,9,57,SEA,0.3888888888888889,0.0,0.28125
2025-08-16,776726,9,2,0,18,4,38,SEA,0.2222222222222222,0.0,0.2222222222222222
2025-08-17,776707,13,5,1,24,9,47,SEA,0.38461538461538464,0.07692307692307693,0.375
2025-08-18,776689,33,3,2,53,8,98,SEA,0.09090909090909091,0.06060606060606061,0.1509433962264151
2025-08-19,776680,13,2,1,22,3,45,SEA,0.15384615384615385,0.07692307692307693,0.13636363636363635
2025-08-20,776662,26,3,3,41,6,106,SEA,0.11538461538461539,0.11538461538461539,0.14634146341463414
2025-08-22,776638,11,4,1,17,7,34,SEA,0.36363636363636365,0.09090909090909091,0.4117647058823529
2025-08-23,776620,15,4,1,27,4,59,SEA,0.26666666666666666,0.06666666666666667,0.14814814814814814
2025-08-24,776602,16,2,3,25,6,52,SEA,0.125,0.1875,0.24
2025-08-25,776595,18,8,1,30,11,69,SEA,0.4444444444444444,0.05555555555555555,0.36666666666666664
2025-08-26,776577,17,0,0,32,3,65,SEA,0.0,0.0,0.09375
2025-08-27,776561,13,3,0,23,7,49,SEA,0.23076923076923078,0.0,0.30434782608695654
2025-08-29,776547,9,2,2,14,4,37,SEA,0.2222222222222222,0.2222222222222222,0.2857142857142857
2025-08-30,776537,9,2,1,16,4,40,SEA,0.2222222222222222,0.1111111111111111,0.25
2025-08-31,776521,9,5,0,21,6,40,SEA,0.5555555555555556,0.0,0.2857142857142857
2025-09-01,776504,19,3,0,37,5,69,SEA,0.15789473684210525,0.0,0.13513513513513514
2025-09-02,776485,14,5,2,33,13,59,SEA,0.35714285714285715,0.14285714285714285,0.3939393939393939
2025-09-03,776476,26,6,1,47,6,94,SEA,0.23076923076923078,0.038461538461538464,0.1276595744680851
2025-09-05,776460,11,3,0,16,4,32,SEA,0.2727272727272727,0.0,0.25
2025-09-06,776447,12,3,0,24,6,38,SEA,0.25,0.0,0.25
2025-09-07,776428,14,1,2,25,5,49,SEA,0.07142857142857142,0.14285714285714285,0.2
2025-09-08,776400,10,5,1,18,8,42,SEA,0.5,0.1,0.4444444444444444
2025-09-09,776391,17,7,0,27,6,61,SEA,0.4117647058823529,0.0,0.2222222222222222
2025-09-10,776373,28,6,0,55,10,113,SEA,0.21428571428571427,0.0,0.18181818181818182
2025-09-11,776362,25,6,0,44,11,95,SEA,0.24,0.0,0.25
2025-09-12,776345,11,6,0,24,10,46,SEA,0.5454545454545454,0.0,0.4166666666666667
2025-09-13,776333,11,3,0,19,6,42,SEA,0.2727272727272727,0.0,0.3157894736842105
2025-09-14,776317,10,4,1,21,7,46,SEA,0.4,0.1,0.3333333333333333
2025-09-16,776302,17,1,2,25,3,60,SEA,0.058823529411764705,0.11764705882352941,0.12
2025-09-17,776289,15,1,2,23,5,52,SEA,0.06666666666666667,0.13333333333333333,0.21739130434782608
2025-09-18,776272,12,5,0,17,3,36,SEA,0.4166666666666667,0.0,0.17647058823529413
2025-09-19,776262,15,4,0,27,6,59,SEA,0.26666666666666666,0.0,0.2222222222222222
2025-09-20,776248,16,4,1,23,7,48,SEA,0.25,0.0625,0.30434782608695654
2025-09-21,776228,13,2,0,20,2,45,SEA,0.15384615384615385,0.0,0.1
2025-09-23,776212,12,6,0,25,9,53,SEA,0.5,0.0,0.36
2025-09-24,776194,7,1,1,13,1,33,SEA,0.14285714285714285,0.14285714285714285,0.07692307692307693
2025-09-25,776179,25,6,3,41,15,84,SEA,0.24,0.12,0.36585365853658536
2025-09-26,776168,15,4,1,28,5,66,SEA,0.26666666666666666,0.06666666666666667,0.17857142857142858
2025-09-27,776150,18,1,3,30,2,71,SEA,0.05555555555555555,0.16666666666666666,0.06666666666666667
2025-09-28,776139,18,8,0,47,15,86,SEA,0.4444444444444444,0.0,0.3191489361702128
2025-03-27,778551,17,5,1,32,7,70,STL,0.29411764705882354,0.058823529411764705,0.21875
2025-03-29,778528,10,1,0,17,4,32,STL,0.1,0.0,0.23529411764705882
2025-03-30,778517,13,2,0,30,7,51,STL,0.15384615384615385,0.0,0.23333333333333334
2025-03-31,778503,19,7,2,34,11,70,STL,0.3684210526315789,0.10526315789473684,0.3235294117647059
2025-04-01,778495,20,2,1,51,8,90,STL,0.1,0.05,0.1568627450980392
2025-04-02,778473,11,2,1,14,3,37,STL,0.18181818181818182,0.09090909090909091,0.21428571428571427
2025-04-04,778463,29,2,4,54,6,107,STL,0.06896551724137931,0.13793103448275862,0.1111111111111111
2025-04-06,778432,30,4,3,58,9,112,STL,0.13333333333333333,0.1,0.15517241379310345
2025-04-06,778443,23,7,4,39,12,99,STL,0.30434782608695654,0.17391304347826086,0.3076923076923077
2025-04-07,778415,9,0,2,13,2,40,STL,0.0,0.2222222222222222,0.15384615384615385
2025-04-08,778408,16,5,0,24,5,61,STL,0.3125,0.0,0.20833333333333334
2025-04-09,778389,29,8,3,49,16,114,STL,0.27586206896551724,0.10344827586206896,0.32653061224489793
2025-04-11,778365,7,0,0,10,0,23,STL,0.0,0.0,0.0
2025-04-12,778347,18,4,1,34,8,76,STL,0.2222222222222222,0.05555555555555555,0.23529411764705882
2025-04-13,778336,9,2,0,13,3,26,STL,0.2222222222222222,0.0,0.23076923076923078
2025-04-14,778325,11,1,1,21,4,39,STL,0.09090909090909091,0.09090909090909091,0.19047619047619047
2025-04-15,778308,11,3,0,19,2,40,STL,0.2727272727272727,0.0,0.10526315789473684
2025-04-16,778290,15,3,1,36,12,57,STL,0.2,0.06666666666666667,0.3333333333333333
2025-04-17,778278,8,0,1,13,3,33,STL,0.0,0.125,0.23076923076923078
2025-04-18,778270,16,1,2,27,1,64,STL,0.0625,0.125,0.037037037037037035
2025-04-19,778256,6,1,0,10,1,16,STL,0.16666666666666666,0.0,0.1
2025-04-20,778244,13,4,2,16,4,49,STL,0.3076923076923077,0.15384615384615385,0.25
2025-04-21,778233,11,3,2,16,8,39,STL,0.2727272727272727,0.18181818181818182,0.5
2025-04-22,778229,18,4,3,30,7,68,STL,0.2222222222222222,0.16666666666666666,0.23333333333333334
2025-04-23,778214,11,4,0,22,8,38,STL,0.36363636363636365,0.0,0.36363636363636365
2025-04-25,778184,13,1,1,26,5,53,STL,0.07692307692307693,0.07692307692307693,0.19230769230769232
2025-04-26,778164,13,2,0,19,3,49,STL,0.15384615384615385,0.0,0.15789473684210525
2025-04-27,778150,12,3,1,18,6,44,STL,0.25,0.08333333333333333,0.3333333333333333
2025-04-28,778141,9,0,2,13,2,31,STL,0.0,0.2222222222222222,0.15384615384615385
2025-04-30,778119,17,5,0,37,8,70,STL,0.29411764705882354,0.0,0.21621621621621623
2025-04-30,778134,12,2,2,16,3,42,STL,0.16666666666666666,0.16666666666666666,0.1875
2025-05-01,778107,27,5,3,40,8,102,STL,0.18518518518518517,0.1111111111111111,0.2
2025-05-02,778084,23,2,1,39,8,77,STL,0.08695652173913043,0.043478260869565216,0.20512820512820512
2025-05-04,778053,18,3,3,35,5,78,STL,0.16666666666666666,0.16666666666666666,0.14285714285714285
2025-05-04,778068,20,5,1,35,8,80,STL,0.25,0.05,0.22857142857142856
2025-05-05,778036,17,4,1,25,7,64,STL,0.23529411764705882,0.058823529411764705,0.28
2025-05-06,778030,7,1,0,13,5,24,STL,0.14285714285714285,0.0,0.38461538461538464
2025-05-07,778016,8,2,0,11,2,22,STL,0.25,0.0,0.18181818181818182
2025-05-10,777980,10,1,3,14,3,39,STL,0.1,0.3,0.21428571428571427
2025-05-11,777962,12,3,1,20,2,47,STL,0.25,0.08333333333333333,0.1
2025-05-12,777953,13,4,0,26,10,50,STL,0.3076923076923077,0.0,0.38461538461538464
2025-05-14,777922,10,2,0,25,1,50,STL,0.2,0.0,0.04
2025-05-14,777933,20,7,2,41,14,90,STL,0.35,0.1,0.34146341463414637
2025-05-16,777901,8,2,0,19,4,36,STL,0.25,0.0,0.21052631578947367
2025-05-17,777885,10,0,0,17,2,34,STL,0.0,0.0,0.11764705882352941
2025-05-18,777864,10,1,0,9,1,22,STL,0.1,0.0,0.1111111111111111
2025-05-19,777862,15,2,1,32,5,66,STL,0.13333333333333333,0.06666666666666667,0.15625
2025-05-20,777840,14,3,0,29,6,53,STL,0.21428571428571427,0.0,0.20689655172413793
2025-05-21,777827,16,4,2,23,6,65,STL,0.25,0.125,0.2608695652173913
2025-05-23,777797,14,1,1,23,4,54,STL,0.07142857142857142,0.07142857142857142,0.17391304347826086
2025-05-24,777786,13,3,1,33,4,61,STL,0.23076923076923078,0.07692307692307693,0.12121212121212122
2025-05-25,777766,12,2,1,20,4,43,STL,0.16666666666666666,0.08333333333333333,0.2
2025-05-26,777771,12,3,0,23,5,46,STL,0.25,0.0,0.21739130434782608
2025-05-27,777754,12,4,0,24,5,44,STL,0.3333333333333333,0.0,0.20833333333333334
2025-05-28,777740,20,6,2,47,13,83,STL,0.3,0.1,0.2765957446808511
2025-05-30,777709,19,2,2,33,6,72,STL,0.10526315789473684,0.10526315789473684,0.18181818181818182
2025-05-31,777697,6,2,1,19,9,33,STL,0.3333333333333333,0.16666666666666666,0.47368421052631576
2025-06-01,777678,14,1,2,28,4,54,STL,0.07142857142857142,0.14285714285714285,0.14285714285714285
2025-06-03,777660,22,3,2,37,7,71,STL,0.13636363636363635,0.09090909090909091,0.1891891891891892
2025-06-05,777635,20,4,2,42,10,94,STL,0.2,0.1,0.23809523809523808
2025-06-05,777642,17,2,0,33,8,64,STL,0.11764705882352941,0.0,0.24242424242424243
2025-06-06,777620,9,4,0,20,10,32,STL,0.4444444444444444,0.0,0.5
2025-06-07,777601,16,4,1,31,6,52,STL,0.25,0.0625,0.1935483870967742
2025-06-08,777582,16,3,3,23,5,61,STL,0.1875,0.1875,0.21739130434782608
2025-06-09,777581,17,2,1,28,4,62,STL,0.11764705882352941,0.058823529411764705,0.14285714285714285
2025-06-10,777558,18,3,0,33,4,58,STL,0.16666666666666666,0.0,0.12121212121212122
2025-06-11,777545,15,2,2,26,4,52,STL,0.13333333333333333,0.13333333333333333,0.15384615384615385
2025-06-12,777532,14,0,0,30,3,59,STL,0.0,0.0,0.1
2025-06-13,777525,9,3,0,17,5,45,STL,0.3333333333333333,0.0,0.29411764705882354
2025-06-14,777512,23,7,3,41,13,93,STL,0.30434782608695654,0.13043478260869565,0.3170731707317073
2025-06-15,777492,9,3,0,16,5,37,STL,0.3333333333333333,0.0,0.3125
2025-06-17,777467,9,1,0,16,2,36,STL,0.1111111111111111,0.0,0.125
2025-06-19,777447,16,6,1,33,9,60,STL,0.375,0.0625,0.2727272727272727
2025-06-19,777458,24,4,3,42,10,99,STL,0.16666666666666666,0.125,0.23809523809523808
2025-06-20,777433,12,4,2,19,5,51,STL,0.3333333333333333,0.16666666666666666,0.2631578947368421
2025-06-21,777415,24,6,3,45,11,104,STL,0.25,0.125,0.24444444444444444
2025-06-22,777407,13,4,0,20,4,47,STL,0.3076923076923077,0.0,0.2
2025-06-23,777392,8,0,1,17,2,36,STL,0.0,0.125,0.11764705882352941
2025-06-24,777373,20,4,1,31,10,68,STL,0.2,0.05,0.3225806451612903
2025-06-25,777357,23,6,2,43,8,75,STL,0.2608695652173913,0.08695652173913043,0.18604651162790697
2025-06-26,777348,14,3,1,30,5,62,STL,0.21428571428571427,0.07142857142857142,0.16666666666666666
2025-06-28,777329,19,4,2,35,11,74,STL,0.21052631578947367,0.10526315789473684,0.3142857142857143
2025-06-29,777309,12,6,3,23,9,60,STL,0.5,0.25,0.391304347826087
2025-06-30,777299,10,4,0,21,4,47,STL,0.4,0.0,0.19047619047619047
2025-07-01,777288,6,1,0,11,3,22,STL,0.16666666666666666,0.0,0.2727272727272727
2025-07-02,777272,9,3,1,17,5,36,STL,0.3333333333333333,0.1111111111111111,0.29411764705882354
2025-07-04,777246,9,1,0,14,1,31,STL,0.1111111111111111,0.0,0.07142857142857142
2025-07-05,777229,20,5,2,38,12,77,STL,0.25,0.1,0.3157894736842105
2025-07-06,777219,34,6,1,71,16,135,STL,0.17647058823529413,0.029411764705882353,0.22535211267605634
2025-07-08,777191,16,2,2,40,8,77,STL,0.125,0.125,0.2
2025-07-09,777178,10,1,1,19,4,41,STL,0.1,0.1,0.21052631578947367
2025-07-10,777167,13,1,2,24,4,54,STL,0.07692307692307693,0.15384615384615385,0.16666666666666666
2025-07-11,777147,22,9,1,44,12,86,STL,0.4090909090909091,0.045454545454545456,0.2727272727272727
2025-07-12,777133,18,5,1,35,9,63,STL,0.2777777777777778,0.05555555555555555,0.2571428571428571
2025-07-13,777118,28,8,2,71,13,132,STL,0.2857142857142857,0.07142857142857142,0.18309859154929578
2025-07-18,777100,12,4,1,20,6,42,STL,0.3333333333333333,0.08333333333333333,0.3
2025-07-19,777081,18,2,1,24,3,47,STL,0.1111111111111111,0.05555555555555555,0.125
2025-07-20,777071,14,6,0,24,11,59,STL,0.42857142857142855,0.0,0.4583333333333333
2025-07-21,777053,8,4,1,12,7,23,STL,0.5,0.125,0.5833333333333334
2025-07-22,777049,23,8,3,43,13,84,STL,0.34782608695652173,0.13043478260869565,0.3023255813953488
2025-07-23,777028,13,3,1,28,7,56,STL,0.23076923076923078,0.07692307692307693,0.25
2025-07-24,777023,15,7,1,25,7,59,STL,0.4666666666666667,0.06666666666666667,0.28
2025-07-25,777005,15,3,0,25,8,42,STL,0.2,0.0,0.32
2025-07-26,776992,18,3,0,29,5,59,STL,0.16666666666666666,0.0,0.1724137931034483
2025-07-27,776980,19,4,1,33,7,72,STL,0.21052631578947367,0.05263157894736842,0.21212121212121213
2025-07-28,776960,10,2,1,12,1,39,STL,0.2,0.1,0.08333333333333333
2025-07-29,776946,16,0,0,26,2,53,STL,0.0,0.0,0.07692307692307693
2025-07-30,776934,10,2,0,16,5,31,STL,0.2,0.0,0.3125
2025-08-01,776906,15,3,0,23,5,46,STL,0.2,0.0,0.21739130434782608
2025-08-02,776896,12,1,1,21,7,43,STL,0.08333333333333333,0.08333333333333333,0.3333333333333333
2025-08-03,776884,16,3,2,29,9,58,STL,0.1875,0.125,0.3103448275862069
2025-08-04,776870,9,1,1,13,2,25,STL,0.1111111111111111,0.1111111111111111,0.15384615384615385
2025-08-05,776858,27,7,2,47,17,102,STL,0.25925925925925924,0.07407407407407407,0.3617021276595745
2025-08-06,776839,17,5,1,29,8,66,STL,0.29411764705882354,0.058823529411764705,0.27586206896551724
2025-08-08,776826,11,3,0,18,5,43,STL,0.2727272727272727,0.0,0.2777777777777778
2025-08-09,776818,30,6,2,63,16,122,STL,0.2,0.06666666666666667,0.25396825396825395
2025-08-10,776795,10,1,2,18,4,39,STL,0.1,0.2,0.2222222222222222
2025-08-11,776783,8,2,0,19,5,29,STL,0.25,0.0,0.2631578947368421
2025-08-12,776775,15,7,0,38,12,67,STL,0.4666666666666667,0.0,0.3157894736842105
2025-08-13,776758,15,4,1,28,7,58,STL,0.26666666666666666,0.06666666666666667,0.25
2025-08-15,776731,17,4,4,29,7,79,STL,0.23529411764705882,0.23529411764705882,0.2413793103448276
2025-08-16,776713,22,6,4,39,10,94,STL,0.2727272727272727,0.18181818181818182,0.2564102564102564
2025-08-17,776698,20,4,2,35,12,77,STL,0.2,0.1,0.34285714285714286
2025-08-18,776688,13,3,1,25,3,48,STL,0.23076923076923078,0.07692307692307693,0.12
2025-08-19,776686,11,5,2,18,4,43,STL,0.45454545454545453,0.18181818181818182,0.2222222222222222
2025-08-20,776670,13,3,4,27,7,67,STL,0.23076923076923078,0.3076923076923077,0.25925925925925924
2025-08-21,776631,19,4,4,28,10,66,STL,0.21052631578947367,0.21052631578947367,0.35714285714285715
2025-08-22,776633,24,5,2,52,14,91,STL,0.20833333333333334,0.08333333333333333,0.2692307692307692
2025-08-24,776606,17,4,2,27,9,60,STL,0.23529411764705882,0.11764705882352941,0.3333333333333333
2025-08-25,776589,15,3,2,25,5,58,STL,0.2,0.13333333333333333,0.2
2025-08-26,776578,16,8,1,31,12,77,STL,0.5,0.0625,0.3870967741935484
2025-08-27,776568,7,2,2,12,1,29,STL,0.2857142857142857,0.2857142857142857,0.08333333333333333
2025-08-28,776554,15,4,2,23,5,63,STL,0.26666666666666666,0.13333333333333333,0.21739130434782608
2025-08-29,776551,23,8,4,50,16,95,STL,0.34782608695652173,0.17391304347826086,0.32
2025-08-30,776536,12,0,1,21,4,41,STL,0.0,0.08333333333333333,0.19047619047619047
2025-08-31,776518,14,5,1,30,8,57,STL,0.35714285714285715,0.07142857142857142,0.26666666666666666
2025-09-01,776497,14,1,0,24,4,40,STL,0.07142857142857142,0.0,0.16666666666666666
2025-09-02,776483,10,3,1,17,3,45,STL,0.3,0.1,0.17647058823529413
2025-09-03,776470,16,3,1,24,7,54,STL,0.1875,0.0625,0.2916666666666667
2025-09-05,776445,25,6,2,38,12,89,STL,0.24,0.08,0.3157894736842105
2025-09-06,776437,11,2,0,21,6,30,STL,0.18181818181818182,0.0,0.2857142857142857
2025-09-07,776416,14,5,0,25,6,63,STL,0.35714285714285715,0.0,0.24
2025-09-08,776400,11,2,1,15,3,36,STL,0.18181818181818182,0.09090909090909091,0.2
2025-09-09,776391,18,4,2,27,5,66,STL,0.2222222222222222,0.1111111111111111,0.18518518518518517
2025-09-10,776373,27,7,3,52,19,110,STL,0.25925925925925924,0.1111111111111111,0.36538461538461536
2025-09-12,776356,17,2,1,34,8,76,STL,0.11764705882352941,0.058823529411764705,0.23529411764705882
2025-09-13,776339,26,4,4,45,4,115,STL,0.15384615384615385,0.15384615384615385,0.08888888888888889
2025-09-14,776326,17,4,2,28,7,74,STL,0.23529411764705882,0.11764705882352941,0.25
2025-09-15,776312,22,2,4,41,9,85,STL,0.09090909090909091,0.18181818181818182,0.21951219512195122
2025-09-16,776300,6,3,0,8,3,20,STL,0.5,0.0,0.375
2025-09-17,776283,17,6,0,35,7,68,STL,0.35294117647058826,0.0,0.2
2025-09-19,776265,13,4,1,21,6,51,STL,0.3076923076923077,0.07692307692307693,0.2857142857142857
2025-09-20,776244,18,2,1,28,3,60,STL,0.1111111111111111,0.05555555555555555,0.10714285714285714
2025-09-21,776231,18,4,1,32,5,66,STL,0.2222222222222222,0.05555555555555555,0.15625
2025-09-22,776220,13,3,1,25,7,57,STL,0.23076923076923078,0.07692307692307693,0.28
2025-09-23,776211,27,6,0,55,14,105,STL,0.2222222222222222,0.0,0.2545454545454545
2025-09-24,776196,11,2,0,16,2,33,STL,0.18181818181818182,0.0,0.125
2025-09-26,776167,20,3,2,40,10,92,STL,0.15,0.1,0.25
2025-09-27,776164,17,5,2,35,8,71,STL,0.29411764705882354,0.11764705882352941,0.22857142857142856
2025-09-28,776142,20,8,0,36,11,66,STL,0.4,0.0,0.3055555555555556
2025-03-28,778560,11,4,2,26,9,48,TB,0.36363636363636365,0.18181818181818182,0.34615384615384615
2025-03-29,778537,11,2,0,26,6,42,TB,0.18181818181818182,0.0,0.23076923076923078
2025-03-30,778524,13,3,0,29,9,49,TB,0.23076923076923078,0.0,0.3103448275862069
2025-03-31,778508,14,6,0,29,10,56,TB,0.42857142857142855,0.0,0.3448275862068966
2025-04-01,778493,11,5,0,27,8,44,TB,0.45454545454545453,0.0,0.2962962962962963
2025-04-02,778479,17,2,0,24,2,59,TB,0.11764705882352941,0.0,0.08333333333333333
2025-04-04,778454,4,1,0,8,3,13,TB,0.25,0.0,0.375
2025-04-05,778438,14,5,1,25,10,50,TB,0.35714285714285715,0.07142857142857142,0.4
2025-04-06,778420,17,6,1,38,11,73,TB,0.35294117647058826,0.058823529411764705,0.2894736842105263
2025-04-08,778417,11,1,1,24,6,40,TB,0.09090909090909091,0.09090909090909091,0.25
2025-04-09,778399,15,3,2,22,7,54,TB,0.2,0.13333333333333333,0.3181818181818182
2025-04-10,778382,21,1,0,33,3,66,TB,0.047619047619047616,0.0,0.09090909090909091
2025-04-11,778367,13,2,0,24,7,39,TB,0.15384615384615385,0.0,0.2916666666666667
2025-04-12,778353,23,4,3,35,12,85,TB,0.17391304347826086,0.13043478260869565,0.34285714285714286
2025-04-13,778340,16,6,0,30,10,54,TB,0.375,0.0,0.3333333333333333
2025-04-14,778328,12,3,0,25,5,43,TB,0.25,0.0,0.2
2025-04-15,778319,13,3,1,33,12,56,TB,0.23076923076923078,0.07692307692307693,0.36363636363636365
2025-04-16,778298,9,2,0,24,6,41,TB,0.2222222222222222,0.0,0.25
2025-04-17,778282,13,2,0,22,8,46,TB,0.15384615384615385,0.0,0.36363636363636365
2025-04-18,778272,13,3,1,22,5,53,TB,0.23076923076923078,0.07692307692307693,0.22727272727272727
2025-04-19,778255,28,8,3,55,18,119,TB,0.2857142857142857,0.10714285714285714,0.32727272727272727
2025-04-20,778240,11,3,0,28,7,47,TB,0.2727272727272727,0.0,0.25
2025-04-22,778212,9,1,2,14,2,30,TB,0.1111111111111111,0.2222222222222222,0.14285714285714285
2025-04-23,778199,22,2,5,38,10,91,TB,0.09090909090909091,0.22727272727272727,0.2631578947368421
2025-04-24,778188,17,2,2,30,5,61,TB,0.11764705882352941,0.11764705882352941,0.16666666666666666
2025-04-25,778172,7,3,0,15,6,31,TB,0.42857142857142855,0.0,0.4
2025-04-26,778160,12,3,1,20,6,45,TB,0.25,0.08333333333333333,0.3
2025-04-27,778146,13,3,2,24,7,52,TB,0.23076923076923078,0.15384615384615385,0.2916666666666667
2025-04-29,778128,9,2,0,21,4,36,TB,0.2222222222222222,0.0,0.19047619047619047
2025-04-30,778113,16,4,0,30,8,62,TB,0.25,0.0,0.26666666666666666
2025-05-01,778097,20,4,2,36,9,66,TB,0.2,0.1,0.25
2025-05-02,778088,14,3,2,23,5,54,TB,0.21428571428571427,0.14285714285714285,0.21739130434782608
2025-05-03,778074,8,1,0,16,3,32,TB,0.125,0.0,0.1875
2025-05-04,778057,17,3,4,26,6,68,TB,0.17647058823529413,0.23529411764705882,0.23076923076923078
2025-05-06,778040,22,3,2,49,6,95,TB,0.13636363636363635,0.09090909090909091,0.12244897959183673
2025-05-07,778021,21,6,0,48,13,87,TB,0.2857142857142857,0.0,0.2708333333333333
2025-05-08,778005,20,2,1,42,10,70,TB,0.1,0.05,0.23809523809523808
2025-05-09,778002,13,4,2,22,6,50,TB,0.3076923076923077,0.15384615384615385,0.2727272727272727
2025-05-10,777981,12,2,1,16,2,42,TB,0.16666666666666666,0.08333333333333333,0.125
2025-05-11,777964,17,4,2,30,9,72,TB,0.23529411764705882,0.11764705882352941,0.3
2025-05-13,777935,22,5,3,37,8,77,TB,0.22727272727272727,0.13636363636363635,0.21621621621621623
2025-05-14,777923,8,0,0,13,2,20,TB,0.0,0.0,0.15384615384615385
2025-05-15,777913,6,1,1,13,1,27,TB,0.16666666666666666,0.16666666666666666,0.07692307692307693
2025-05-16,777903,22,3,4,37,5,82,TB,0.13636363636363635,0.18181818181818182,0.13513513513513514
